date,symbol,time_point,time_idx,output_name,value
2025-01-06,002307,10:30:00.000,6,output_5,280.0
2025-01-06,002307,10:40:00.000,7,output_5,158.0
2025-01-06,002307,10:50:00.000,8,output_5,158.0
2025-01-06,002307,11:00:00.000,9,output_5,83.0
2025-01-06,002307,11:10:00.000,10,output_5,89.0
2025-01-06,002307,11:20:00.000,11,output_5,134.0
2025-01-06,002307,11:30:05.000,12,output_5,188.0
2025-01-06,002307,13:10:00.000,13,output_5,113.0
2025-01-06,002307,13:20:00.000,14,output_5,154.0
2025-01-06,002307,13:30:00.000,15,output_5,204.0
2025-01-06,002307,13:40:00.000,16,output_5,169.0
2025-01-06,002307,13:50:00.000,17,output_5,110.0
2025-01-06,002307,14:00:00.000,18,output_5,112.0
2025-01-06,002307,14:10:00.000,19,output_5,206.0
2025-01-06,002307,14:20:00.000,20,output_5,100.0
2025-01-06,002307,14:30:00.000,21,output_5,71.0
2025-01-06,002307,14:40:00.000,22,output_5,426.0
2025-01-06,002307,14:50:00.000,23,output_5,259.0
2025-01-06,002307,14:56:00.000,24,output_5,188.0
2025-01-06,002307,14:57:05.000,25,output_5,62.0
2025-01-06,002307,15:05:00.000,26,output_5,90.0
2025-01-06,300284,09:31:00.000,0,output_5,633.0
2025-01-06,300284,09:40:00.000,1,output_5,3301.0
2025-01-06,300284,09:50:00.000,2,output_5,1217.0
2025-01-06,300284,10:00:00.000,3,output_5,787.0
2025-01-06,300284,10:10:00.000,4,output_5,771.0
2025-01-06,300284,10:20:00.000,5,output_5,855.0
2025-01-06,300284,10:30:00.000,6,output_5,666.0
2025-01-06,300284,10:40:00.000,7,output_5,593.0
2025-01-06,300284,10:50:00.000,8,output_5,479.0
2025-01-06,300284,11:00:00.000,9,output_5,572.0
2025-01-06,300284,11:10:00.000,10,output_5,760.0
2025-01-06,300284,11:20:00.000,11,output_5,297.0
2025-01-06,300284,11:30:05.000,12,output_5,943.0
2025-01-06,300284,13:10:00.000,13,output_5,659.0
2025-01-06,300284,13:20:00.000,14,output_5,413.0
2025-01-06,300284,13:30:00.000,15,output_5,543.0
2025-01-06,300284,13:40:00.000,16,output_5,697.0
2025-01-06,300284,13:50:00.000,17,output_5,390.0
2025-01-06,300284,14:00:00.000,18,output_5,398.0
2025-01-06,300284,14:10:00.000,19,output_5,634.0
2025-01-06,300284,14:20:00.000,20,output_5,307.0
2025-01-06,300284,14:30:00.000,21,output_5,382.0
2025-01-06,300284,14:40:00.000,22,output_5,1140.0
2025-01-06,300284,14:50:00.000,23,output_5,760.0
2025-01-06,300284,14:56:00.000,24,output_5,544.0
2025-01-06,300284,14:57:05.000,25,output_5,138.0
2025-01-06,300284,15:05:00.000,26,output_5,111.0
2025-01-06,300329,09:31:00.000,0,output_5,485.0
2025-01-06,300329,09:40:00.000,1,output_5,1039.0
2025-01-06,300329,09:50:00.000,2,output_5,1009.0
2025-01-06,300329,10:00:00.000,3,output_5,571.0
2025-01-06,300329,10:10:00.000,4,output_5,474.0
2025-01-06,300329,10:20:00.000,5,output_5,405.0
2025-01-06,300329,10:30:00.000,6,output_5,312.0
2025-01-06,300329,10:40:00.000,7,output_5,418.0
2025-01-06,300329,10:50:00.000,8,output_5,321.0
2025-01-06,300329,11:00:00.000,9,output_5,209.0
2025-01-06,300329,11:10:00.000,10,output_5,223.0
2025-01-06,300329,11:20:00.000,11,output_5,128.0
2025-01-06,300329,11:30:05.000,12,output_5,283.0
2025-01-06,300329,13:10:00.000,13,output_5,346.0
2025-01-06,300329,13:20:00.000,14,output_5,213.0
2025-01-06,300329,13:30:00.000,15,output_5,162.0
2025-01-06,300329,13:40:00.000,16,output_5,229.0
2025-01-06,300329,13:50:00.000,17,output_5,233.0
2025-01-06,300329,14:00:00.000,18,output_5,206.0
2025-01-06,300329,14:10:00.000,19,output_5,249.0
2025-01-06,300329,14:20:00.000,20,output_5,131.0
2025-01-06,300329,14:30:00.000,21,output_5,175.0
2025-01-06,300329,14:40:00.000,22,output_5,226.0
2025-01-06,300329,14:50:00.000,23,output_5,347.0
2025-01-06,300329,14:56:00.000,24,output_5,176.0
2025-01-06,300329,14:57:05.000,25,output_5,88.0
2025-01-06,300329,15:05:00.000,26,output_5,45.0
2025-01-06,300584,09:31:00.000,0,output_5,313.0
2025-01-06,300584,09:40:00.000,1,output_5,2030.0
2025-01-06,300584,09:50:00.000,2,output_5,1372.0
2025-01-06,300584,10:00:00.000,3,output_5,759.0
2025-01-06,300584,10:10:00.000,4,output_5,490.0
2025-01-06,300584,10:20:00.000,5,output_5,426.0
2025-01-06,300584,10:30:00.000,6,output_5,255.0
2025-01-06,300584,10:40:00.000,7,output_5,311.0
2025-01-06,300584,10:50:00.000,8,output_5,186.0
2025-01-06,300584,11:00:00.000,9,output_5,264.0
2025-01-06,300584,11:10:00.000,10,output_5,159.0
2025-01-06,300584,11:20:00.000,11,output_5,244.0
2025-01-06,300584,11:30:05.000,12,output_5,162.0
2025-01-06,300584,13:10:00.000,13,output_5,210.0
2025-01-06,300584,13:20:00.000,14,output_5,246.0
2025-01-06,300584,13:30:00.000,15,output_5,159.0
2025-01-06,300584,13:40:00.000,16,output_5,247.0
2025-01-06,300584,13:50:00.000,17,output_5,178.0
2025-01-06,300584,14:00:00.000,18,output_5,211.0
2025-01-06,300584,14:10:00.000,19,output_5,193.0
2025-01-06,300584,14:20:00.000,20,output_5,136.0
2025-01-06,300584,14:30:00.000,21,output_5,207.0
2025-01-06,300584,14:40:00.000,22,output_5,191.0
2025-01-06,300584,14:50:00.000,23,output_5,395.0
2025-01-06,300584,14:56:00.000,24,output_5,362.0
2025-01-06,300584,14:57:05.000,25,output_5,134.0
2025-01-06,300584,15:05:00.000,26,output_5,122.0
2025-01-06,300947,09:31:00.000,0,output_5,926.0
2025-01-06,300947,09:40:00.000,1,output_5,2813.0
2025-01-06,300947,09:50:00.000,2,output_5,2104.0
2025-01-06,300947,10:00:00.000,3,output_5,882.0
2025-01-06,300947,10:10:00.000,4,output_5,1275.0
2025-01-06,300947,10:20:00.000,5,output_5,753.0
2025-01-06,300947,10:30:00.000,6,output_5,728.0
2025-01-06,300947,10:40:00.000,7,output_5,635.0
2025-01-06,300947,10:50:00.000,8,output_5,660.0
2025-01-06,300947,11:00:00.000,9,output_5,347.0
2025-01-06,300947,11:10:00.000,10,output_5,1230.0
2025-01-06,300947,11:20:00.000,11,output_5,691.0
2025-01-06,300947,11:30:05.000,12,output_5,476.0
2025-01-06,300947,13:10:00.000,13,output_5,426.0
2025-01-06,300947,13:20:00.000,14,output_5,493.0
2025-01-06,300947,13:30:00.000,15,output_5,436.0
2025-01-06,300947,13:40:00.000,16,output_5,345.0
2025-01-06,300947,13:50:00.000,17,output_5,450.0
2025-01-06,300947,14:00:00.000,18,output_5,525.0
2025-01-06,300947,14:10:00.000,19,output_5,684.0
2025-01-06,300947,14:20:00.000,20,output_5,557.0
2025-01-06,300947,14:30:00.000,21,output_5,358.0
2025-01-06,300947,14:40:00.000,22,output_5,975.0
2025-01-06,300947,14:50:00.000,23,output_5,996.0
2025-01-06,300947,14:56:00.000,24,output_5,1180.0
2025-01-06,300947,14:57:05.000,25,output_5,391.0
2025-01-06,300947,15:05:00.000,26,output_5,328.0
2025-01-06,301005,09:31:00.000,0,output_5,144.0
2025-01-06,301005,09:40:00.000,1,output_5,610.0
2025-01-06,301005,09:50:00.000,2,output_5,231.0
2025-01-06,301005,10:00:00.000,3,output_5,175.0
2025-01-06,301005,10:10:00.000,4,output_5,160.0
2025-01-06,301005,10:20:00.000,5,output_5,193.0
2025-01-06,301005,10:30:00.000,6,output_5,104.0
2025-01-06,301005,10:40:00.000,7,output_5,191.0
2025-01-06,301005,10:50:00.000,8,output_5,92.0
2025-01-06,301005,11:00:00.000,9,output_5,95.0
2025-01-06,301005,11:10:00.000,10,output_5,93.0
2025-01-06,301005,11:20:00.000,11,output_5,150.0
2025-01-06,301005,11:30:05.000,12,output_5,102.0
2025-01-06,301005,13:10:00.000,13,output_5,92.0
2025-01-06,301005,13:20:00.000,14,output_5,64.0
2025-01-06,301005,13:30:00.000,15,output_5,66.0
2025-01-06,301005,13:40:00.000,16,output_5,107.0
2025-01-06,301005,13:50:00.000,17,output_5,87.0
2025-01-06,301005,14:00:00.000,18,output_5,133.0
2025-01-06,301005,14:10:00.000,19,output_5,97.0
2025-01-06,301005,14:20:00.000,20,output_5,68.0
2025-01-06,301005,14:30:00.000,21,output_5,58.0
2025-01-06,301005,14:40:00.000,22,output_5,107.0
2025-01-06,301005,14:50:00.000,23,output_5,96.0
2025-01-06,301005,14:56:00.000,24,output_5,84.0
2025-01-06,301005,14:57:05.000,25,output_5,16.0
2025-01-06,301005,15:05:00.000,26,output_5,96.0
2025-01-06,301552,09:31:00.000,0,output_5,141.0
2025-01-06,301552,09:40:00.000,1,output_5,486.0
2025-01-06,301552,09:50:00.000,2,output_5,189.0
2025-01-06,301552,10:00:00.000,3,output_5,140.0
2025-01-06,301552,10:10:00.000,4,output_5,209.0
2025-01-06,301552,10:20:00.000,5,output_5,118.0
2025-01-06,301552,10:30:00.000,6,output_5,103.0
2025-01-06,301552,10:40:00.000,7,output_5,179.0
2025-01-06,301552,10:50:00.000,8,output_5,130.0
2025-01-06,301552,11:00:00.000,9,output_5,111.0
2025-01-06,301552,11:10:00.000,10,output_5,106.0
2025-01-06,301552,11:20:00.000,11,output_5,172.0
2025-01-06,301552,11:30:05.000,12,output_5,60.0
2025-01-06,301552,13:10:00.000,13,output_5,129.0
2025-01-06,301552,13:20:00.000,14,output_5,110.0
2025-01-06,301552,13:30:00.000,15,output_5,148.0
2025-01-06,301552,13:40:00.000,16,output_5,243.0
2025-01-06,301552,13:50:00.000,17,output_5,133.0
2025-01-06,301552,14:00:00.000,18,output_5,57.0
2025-01-06,301552,14:10:00.000,19,output_5,92.0
2025-01-06,301552,14:20:00.000,20,output_5,67.0
2025-01-06,301552,14:30:00.000,21,output_5,63.0
2025-01-06,301552,14:40:00.000,22,output_5,213.0
2025-01-06,301552,14:50:00.000,23,output_5,121.0
2025-01-06,301552,14:56:00.000,24,output_5,127.0
2025-01-06,301552,14:57:05.000,25,output_5,35.0
2025-01-06,301552,15:05:00.000,26,output_5,73.0
2025-01-06,301578,09:31:00.000,0,output_5,142.0
2025-01-06,301578,09:40:00.000,1,output_5,480.0
2025-01-06,301578,09:50:00.000,2,output_5,172.0
2025-01-06,301578,10:00:00.000,3,output_5,231.0
2025-01-06,301578,10:10:00.000,4,output_5,159.0
2025-01-06,301578,10:20:00.000,5,output_5,198.0
2025-01-06,301578,10:30:00.000,6,output_5,112.0
2025-01-06,301578,10:40:00.000,7,output_5,249.0
2025-01-06,301578,10:50:00.000,8,output_5,138.0
2025-01-06,301578,11:00:00.000,9,output_5,123.0
2025-01-06,301578,11:10:00.000,10,output_5,80.0
2025-01-06,301578,11:20:00.000,11,output_5,72.0
2025-01-06,301578,11:30:05.000,12,output_5,90.0
2025-01-06,301578,13:10:00.000,13,output_5,76.0
2025-01-06,301578,13:20:00.000,14,output_5,77.0
2025-01-06,301578,13:30:00.000,15,output_5,78.0
2025-01-06,301578,13:40:00.000,16,output_5,126.0
2025-01-06,301578,13:50:00.000,17,output_5,95.0
2025-01-06,301578,14:00:00.000,18,output_5,71.0
2025-01-06,301578,14:10:00.000,19,output_5,77.0
2025-01-06,301578,14:20:00.000,20,output_5,80.0
2025-01-06,301578,14:30:00.000,21,output_5,103.0
2025-01-06,301578,14:40:00.000,22,output_5,189.0
2025-01-06,301578,14:50:00.000,23,output_5,76.0
2025-01-06,301578,14:56:00.000,24,output_5,101.0
2025-01-06,301578,14:57:05.000,25,output_5,22.0
2025-01-06,301578,15:05:00.000,26,output_5,30.0
2025-01-02,000690,09:31:00.000,0,output_6,3771237.0
2025-01-02,000690,09:40:00.000,1,output_6,11856211.76
2025-01-02,000690,09:50:00.000,2,output_6,6042697.0
2025-01-02,000690,10:00:00.000,3,output_6,8650964.0
2025-01-02,000690,10:10:00.000,4,output_6,11289712.0
2025-01-02,000690,10:20:00.000,5,output_6,10181954.0
2025-01-02,000690,10:30:00.000,6,output_6,5021863.0
2025-01-02,000690,10:40:00.000,7,output_6,3545537.0
2025-01-02,000690,10:50:00.000,8,output_6,6004911.0
2025-01-02,000690,11:00:00.000,9,output_6,1072774.0
2025-01-02,000690,11:10:00.000,10,output_6,3934105.0
2025-01-02,000690,11:20:00.000,11,output_6,4886443.0
2025-01-02,000690,11:30:05.000,12,output_6,7309404.0
2025-01-02,000690,13:10:00.000,13,output_6,6451433.0
2025-01-02,000690,13:20:00.000,14,output_6,8069312.0
2025-01-02,000690,13:30:00.000,15,output_6,7191297.0
2025-01-02,000690,13:40:00.000,16,output_6,5412109.0
2025-01-02,000690,13:50:00.000,17,output_6,6560312.0
2025-01-02,000690,14:00:00.000,18,output_6,7620017.0
2025-01-02,000690,14:10:00.000,19,output_6,4988561.0
2025-01-02,000690,14:20:00.000,20,output_6,7902501.0
2025-01-02,000690,14:30:00.000,21,output_6,5886279.0
2025-01-02,000690,14:40:00.000,22,output_6,8065734.0
2025-01-02,000690,14:50:00.000,23,output_6,7607531.0
2025-01-02,000690,14:56:00.000,24,output_6,4750855.0
2025-01-02,000690,14:57:05.000,25,output_6,493967.0
2025-01-02,000690,15:05:00.000,26,output_6,712194.0
2025-01-02,001389,09:31:00.000,0,output_6,6970903.0
2025-01-02,001389,09:40:00.000,1,output_6,18863272.9
2025-01-02,001389,09:50:00.000,2,output_6,8991431.0
2025-01-02,001389,10:00:00.000,3,output_6,7384640.0
2025-01-02,001389,10:10:00.000,4,output_6,7474349.0
2025-01-02,001389,10:20:00.000,5,output_6,7176205.0
2025-01-02,001389,10:30:00.000,6,output_6,4898005.119999999
2025-01-02,001389,10:40:00.000,7,output_6,4269870.0
2025-01-02,001389,10:50:00.000,8,output_6,7756566.0
2025-01-02,001389,11:00:00.000,9,output_6,11649357.0
2025-01-02,001389,11:10:00.000,10,output_6,11010279.0
2025-01-02,001389,11:20:00.000,11,output_6,9461064.0
2025-01-02,001389,11:30:05.000,12,output_6,5144457.0
2025-01-02,001389,13:10:00.000,13,output_6,7424144.0
2025-01-02,001389,13:20:00.000,14,output_6,2613173.0
2025-01-02,001389,13:30:00.000,15,output_6,4426763.0
2025-01-02,001389,13:40:00.000,16,output_6,10436131.5
2025-01-02,001389,13:50:00.000,17,output_6,13392654.0
2025-01-02,001389,14:00:00.000,18,output_6,10394309.0
2025-01-02,001389,14:10:00.000,19,output_6,8408902.52
2025-01-02,001389,14:20:00.000,20,output_6,9401585.0
2025-01-02,001389,14:30:00.000,21,output_6,4748066.0
2025-01-02,001389,14:40:00.000,22,output_6,13020391.5
2025-01-02,001389,14:50:00.000,23,output_6,10273701.0
2025-01-02,001389,14:56:00.000,24,output_6,5587648.0
2025-01-02,001389,14:57:05.000,25,output_6,2114488.0
2025-01-02,001389,15:05:00.000,26,output_6,1743480.0
2025-01-02,002782,09:31:00.000,0,output_6,7245218.36
2025-01-02,002782,09:40:00.000,1,output_6,22956454.0
2025-01-02,002782,09:50:00.000,2,output_6,10863346.0
2025-01-02,002782,10:00:00.000,3,output_6,8760054.440000001
2025-01-02,002782,10:10:00.000,4,output_6,3489570.0
2025-01-02,002782,10:20:00.000,5,output_6,6675014.0
2025-01-02,002782,10:30:00.000,6,output_6,3487129.0
2025-01-02,002782,10:40:00.000,7,output_6,5504710.0
2025-01-02,002782,10:50:00.000,8,output_6,5104952.0
2025-01-02,002782,11:00:00.000,9,output_6,9347083.0
2025-01-02,002782,11:10:00.000,10,output_6,2876774.0
2025-01-02,002782,11:20:00.000,11,output_6,2832046.0
2025-01-02,002782,11:30:05.000,12,output_6,3360648.0
2025-01-02,002782,13:10:00.000,13,output_6,3605190.0
2025-01-02,002782,13:20:00.000,14,output_6,3051061.0
2025-01-02,002782,13:30:00.000,15,output_6,5223649.0
2025-01-02,002782,13:40:00.000,16,output_6,4361726.0
2025-01-02,002782,13:50:00.000,17,output_6,4048581.0
2025-01-02,002782,14:00:00.000,18,output_6,3849663.0
2025-01-02,002782,14:10:00.000,19,output_6,4865107.0
2025-01-02,002782,14:20:00.000,20,output_6,10241183.0
2025-01-02,002782,14:30:00.000,21,output_6,6755376.0
2025-01-02,002782,14:40:00.000,22,output_6,8482494.0
2025-01-02,002782,14:50:00.000,23,output_6,8510850.0
2025-01-02,002782,14:56:00.000,24,output_6,3578353.0
2025-01-02,002782,14:57:05.000,25,output_6,1399341.0
2025-01-02,002782,15:05:00.000,26,output_6,1167651.0
2025-01-02,002852,09:31:00.000,0,output_6,1946761.0
2025-01-02,002852,09:40:00.000,1,output_6,8054359.99
2025-01-02,002852,09:50:00.000,2,output_6,7342401.4
2025-01-02,002852,10:00:00.000,3,output_6,5363117.0
2025-01-02,002852,10:10:00.000,4,output_6,3024213.0
2025-01-02,002852,10:20:00.000,5,output_6,2822356.0
2025-01-02,002852,10:30:00.000,6,output_6,3801904.0
2025-01-02,002852,10:40:00.000,7,output_6,3134815.0
2025-01-02,002852,10:50:00.000,8,output_6,1956199.0
2025-01-02,002852,11:00:00.000,9,output_6,1409139.0
2025-01-02,002852,11:10:00.000,10,output_6,1450535.0
2025-01-02,002852,11:20:00.000,11,output_6,1075143.0
2025-01-02,002852,11:30:05.000,12,output_6,947572.0
2025-01-02,002852,13:10:00.000,13,output_6,1222847.3199999998
2025-01-02,002852,13:20:00.000,14,output_6,1964792.0
2025-01-02,002852,13:30:00.000,15,output_6,3912148.66
2025-01-02,002852,13:40:00.000,16,output_6,1314226.35
2025-01-02,002852,13:50:00.000,17,output_6,1827393.0
2025-01-02,002852,14:00:00.000,18,output_6,1816483.0
2025-01-02,002852,14:10:00.000,19,output_6,1782681.0
2025-01-02,002852,14:20:00.000,20,output_6,2583701.0
2025-01-02,002852,14:30:00.000,21,output_6,2197910.0
2025-01-02,002852,14:40:00.000,22,output_6,2856492.0
2025-01-02,002852,14:50:00.000,23,output_6,4141709.85
2025-01-02,002852,14:56:00.000,24,output_6,1774573.0
2025-01-02,002852,14:57:05.000,25,output_6,331467.0
2025-01-02,002852,15:05:00.000,26,output_6,542357.0
2025-01-02,300046,09:31:00.000,0,output_6,23548254.0
2025-01-02,300046,09:40:00.000,1,output_6,122871945.55000001
2025-01-02,300046,09:50:00.000,2,output_6,42710022.0
2025-01-02,300046,10:00:00.000,3,output_6,39807103.0
2025-01-02,300046,10:10:00.000,4,output_6,27518157.6
2025-01-02,300046,10:20:00.000,5,output_6,18788420.0
2025-01-02,300046,10:30:00.000,6,output_6,21389993.0
2025-01-02,300046,10:40:00.000,7,output_6,22465461.0
2025-01-02,300046,10:50:00.000,8,output_6,24746107.0
2025-01-02,300046,11:00:00.000,9,output_6,15735788.0
2025-01-02,300046,11:10:00.000,10,output_6,15049423.0
2025-01-02,300046,11:20:00.000,11,output_6,18924041.0
2025-01-02,300046,11:30:05.000,12,output_6,15294172.799999999
2025-01-02,300046,13:10:00.000,13,output_6,31213786.03
2025-01-02,300046,13:20:00.000,14,output_6,34814190.1
2025-01-02,300046,13:30:00.000,15,output_6,56959541.5
2025-01-02,300046,13:40:00.000,16,output_6,18948306.0
2025-01-02,300046,13:50:00.000,17,output_6,19117431.0
2025-01-02,300046,14:00:00.000,18,output_6,25504901.0
2025-01-02,300046,14:10:00.000,19,output_6,18831260.0
2025-01-02,300046,14:20:00.000,20,output_6,35414906.0
2025-01-02,300046,14:30:00.000,21,output_6,23286439.0
2025-01-02,300046,14:40:00.000,22,output_6,38865095.050000004
2025-01-02,300046,14:50:00.000,23,output_6,45116520.75
2025-01-02,300046,14:56:00.000,24,output_6,29349020.0
2025-01-02,300046,14:57:05.000,25,output_6,8891875.0
2025-01-02,300046,15:05:00.000,26,output_6,13695750.0
2025-01-02,300100,09:31:00.000,0,output_6,13757581.0
2025-01-02,300100,09:40:00.000,1,output_6,53230580.0
2025-01-02,300100,09:50:00.000,2,output_6,40795922.0
2025-01-02,300100,10:00:00.000,3,output_6,46078565.0
2025-01-02,300100,10:10:00.000,4,output_6,37832800.0
2025-01-02,300100,10:20:00.000,5,output_6,40674761.0
2025-01-02,300100,10:30:00.000,6,output_6,34264067.0
2025-01-02,300100,10:40:00.000,7,output_6,67185977.0
2025-01-02,300100,10:50:00.000,8,output_6,53978936.0
2025-01-02,300100,11:00:00.000,9,output_6,117383578.0
2025-01-02,300100,11:10:00.000,10,output_6,36652850.0
2025-01-02,300100,11:20:00.000,11,output_6,29193936.95
2025-01-02,300100,11:30:05.000,12,output_6,17298524.0
2025-01-02,300100,13:10:00.000,13,output_6,17957185.0
2025-01-02,300100,13:20:00.000,14,output_6,17779215.0
2025-01-02,300100,13:30:00.000,15,output_6,25078940.39
2025-01-02,300100,13:40:00.000,16,output_6,24738286.0
2025-01-02,300100,13:50:00.000,17,output_6,13680747.0
2025-01-02,300100,14:00:00.000,18,output_6,33791194.0
2025-01-02,300100,14:10:00.000,19,output_6,14170647.0
2025-01-02,300100,14:20:00.000,20,output_6,42081188.0
2025-01-02,300100,14:30:00.000,21,output_6,28278695.0
2025-01-02,300100,14:40:00.000,22,output_6,24588967.0
2025-01-02,300100,14:50:00.000,23,output_6,36480113.0
2025-01-02,300100,14:56:00.000,24,output_6,27498017.0
2025-01-02,300100,14:57:05.000,25,output_6,6224367.0
2025-01-02,300100,15:05:00.000,26,output_6,8834694.0
2025-01-02,300214,09:31:00.000,0,output_6,1110694.0
2025-01-02,300214,09:40:00.000,1,output_6,3204648.0
2025-01-02,300214,09:50:00.000,2,output_6,2113128.0
2025-01-02,300214,10:00:00.000,3,output_6,1601010.0
2025-01-02,300214,10:10:00.000,4,output_6,2010168.0
2025-01-02,300214,10:20:00.000,5,output_6,1332758.0
2025-01-02,300214,10:30:00.000,6,output_6,2037519.0
2025-01-02,300214,10:40:00.000,7,output_6,3049175.0
2025-01-02,300214,10:50:00.000,8,output_6,1599943.0
2025-01-02,300214,11:00:00.000,9,output_6,926031.0
2025-01-02,300214,11:10:00.000,10,output_6,18595228.0
2025-01-02,300214,11:20:00.000,11,output_6,16075052.0
2025-01-02,300214,11:30:05.000,12,output_6,10658441.0
2025-01-02,300214,13:10:00.000,13,output_6,4706669.0
2025-01-02,300214,13:20:00.000,14,output_6,3091528.0
2025-01-02,300214,13:30:00.000,15,output_6,1728017.0
2025-01-02,300214,13:40:00.000,16,output_6,1817129.0
2025-01-02,300214,13:50:00.000,17,output_6,2017152.0
2025-01-02,300214,14:00:00.000,18,output_6,2990733.0
2025-01-02,300214,14:10:00.000,19,output_6,1481943.0
2025-01-02,300214,14:20:00.000,20,output_6,3125912.0
2025-01-02,300214,14:30:00.000,21,output_6,1427706.0
2025-01-02,300214,14:40:00.000,22,output_6,1878633.0
2025-01-02,300214,14:50:00.000,23,output_6,3693786.0
2025-01-02,300214,14:56:00.000,24,output_6,3722315.0
2025-01-02,300214,14:57:05.000,25,output_6,1571126.0
2025-01-02,300214,15:05:00.000,26,output_6,3638648.0
2025-01-02,300779,09:31:00.000,0,output_6,6233361.16
2025-01-02,300779,09:40:00.000,1,output_6,53350587.0
2025-01-02,300779,09:50:00.000,2,output_6,24071708.0
2025-01-02,300779,10:00:00.000,3,output_6,22093018.0
2025-01-02,300779,10:10:00.000,4,output_6,56327894.0
2025-01-02,300779,10:20:00.000,5,output_6,32643840.04
2025-01-02,300779,10:30:00.000,6,output_6,23386811.0
2025-01-02,300779,10:40:00.000,7,output_6,8922054.5
2025-01-02,300779,10:50:00.000,8,output_6,4866787.0
2025-01-02,300779,11:00:00.000,9,output_6,11455092.0
2025-01-02,300779,11:10:00.000,10,output_6,5911260.6
2025-01-02,300779,11:20:00.000,11,output_6,6993706.6
2025-01-02,300779,11:30:05.000,12,output_6,3604711.0
2025-01-02,300779,13:10:00.000,13,output_6,10539503.0
2025-01-02,300779,13:20:00.000,14,output_6,10789326.0
2025-01-02,300779,13:30:00.000,15,output_6,3960504.6
2025-01-02,300779,13:40:00.000,16,output_6,3824676.0
2025-01-02,300779,13:50:00.000,17,output_6,3217765.2
2025-01-02,300779,14:00:00.000,18,output_6,14245831.500000002
2025-01-02,300779,14:10:00.000,19,output_6,5640614.0
2025-01-02,300779,14:20:00.000,20,output_6,5993626.0
2025-01-02,300779,14:30:00.000,21,output_6,17632821.0
2025-01-02,300779,14:40:00.000,22,output_6,16433112.0
2025-01-02,300779,14:50:00.000,23,output_6,14036716.0
2025-01-02,300779,14:56:00.000,24,output_6,12271857.0
2025-01-02,300779,14:57:05.000,25,output_6,1032626.6
2025-01-02,300779,15:05:00.000,26,output_6,7682796.0
2025-01-02,300816,09:31:00.000,0,output_6,5836745.0
2025-01-02,300816,09:40:00.000,1,output_6,9406606.0
2025-01-02,300816,09:50:00.000,2,output_6,4415831.0
2025-01-02,300816,10:00:00.000,3,output_6,4899682.0
2025-01-02,300816,10:10:00.000,4,output_6,2106863.0
2025-01-02,300816,10:20:00.000,5,output_6,2890098.0
2025-01-02,300816,10:30:00.000,6,output_6,1688213.0
2025-01-02,300816,10:40:00.000,7,output_6,1279071.0
2025-01-02,300816,10:50:00.000,8,output_6,1162192.0
2025-01-02,300816,11:00:00.000,9,output_6,1134669.0
2025-01-02,300816,11:10:00.000,10,output_6,988158.0
2025-01-02,300816,11:20:00.000,11,output_6,1445460.0
2025-01-02,300816,11:30:05.000,12,output_6,803336.0
2025-01-02,300816,13:10:00.000,13,output_6,1192065.0
2025-01-02,300816,13:20:00.000,14,output_6,2734266.0
2025-01-02,300816,13:30:00.000,15,output_6,3039262.0
2025-01-02,300816,13:40:00.000,16,output_6,1064718.0
2025-01-02,300816,13:50:00.000,17,output_6,981305.0
2025-01-02,300816,14:00:00.000,18,output_6,1858948.0
2025-01-02,300816,14:10:00.000,19,output_6,2092352.0
2025-01-02,300816,14:20:00.000,20,output_6,2426121.0
2025-01-02,300816,14:30:00.000,21,output_6,1409840.0
2025-01-02,300816,14:40:00.000,22,output_6,1767045.0
2025-01-02,300816,14:50:00.000,23,output_6,3202625.0
2025-01-02,300816,14:56:00.000,24,output_6,2069341.0
2025-01-02,300816,14:57:05.000,25,output_6,1070935.0
2025-01-02,300816,15:05:00.000,26,output_6,701274.0
2025-01-02,301157,09:31:00.000,0,output_6,4091120.0
2025-01-02,301157,09:40:00.000,1,output_6,17164670.0
2025-01-02,301157,09:50:00.000,2,output_6,8791685.0
2025-01-02,301157,10:00:00.000,3,output_6,5491952.0
2025-01-02,301157,10:10:00.000,4,output_6,4012312.0
2025-01-02,301157,10:20:00.000,5,output_6,11536573.620000001
2025-01-02,301157,10:30:00.000,6,output_6,4747615.68
2025-01-02,301157,10:40:00.000,7,output_6,4288569.26
2025-01-02,301157,10:50:00.000,8,output_6,2431595.72
2025-01-02,301157,11:00:00.000,9,output_6,4206074.0
2025-01-02,301157,11:10:00.000,10,output_6,18628833.0
2025-01-02,301157,11:20:00.000,11,output_6,12053196.76
2025-01-02,301157,11:30:05.000,12,output_6,4379301.0
2025-01-02,301157,13:10:00.000,13,output_6,7028477.0
2025-01-02,301157,13:20:00.000,14,output_6,2842226.0
2025-01-02,301157,13:30:00.000,15,output_6,6579778.0
2025-01-02,301157,13:40:00.000,16,output_6,3074472.0
2025-01-02,301157,13:50:00.000,17,output_6,2585152.0
2025-01-02,301157,14:00:00.000,18,output_6,5658553.0
2025-01-02,301157,14:10:00.000,19,output_6,3034205.0
2025-01-02,301157,14:20:00.000,20,output_6,3091792.02
2025-01-02,301157,14:30:00.000,21,output_6,3240005.0
2025-01-02,301157,14:40:00.000,22,output_6,4696553.29
2025-01-02,301157,14:50:00.000,23,output_6,10273902.0
2025-01-02,301157,14:56:00.000,24,output_6,7057600.0
2025-01-02,301157,14:57:05.000,25,output_6,2196371.0
